"What is input validation?","Ensuring that user input is properly formatted and safe before processing."
"Why is input validation important?","To prevent malicious or malformed data from being processed."
"Give an example of input validation.","A zip code field accepting only valid formats and lengths."
"What is fuzzing?","Feeding random or unexpected inputs to an application to find flaws."
"What issues can fuzzing uncover?","Poor validation logic or unhandled exceptions."
"What are cookies used for?","To store session data, user preferences, etc."
"Are cookies malware?","No, but they can expose sensitive data."
"What is a secure cookie?","A cookie that requires HTTPS for transmission."
"What should never be stored in cookies?","Sensitive data like credentials."
"What is SAST (Static Application Security Testing)?","A process that analyzes source code for vulnerabilities."
"What kinds of flaws can SAST detect?","Buffer overflows, injection flaws, and more."
"Can SAST detect all security issues?","No, some issues like improper cryptography use might not be detected."
"What must developers do with SAST results?","Review and verify false positives."
"Give an example of a coding change to improve security.","Replacing gets() with fgets()."
"What is code signing?","Verifying code integrity and developer authenticity using digital certificates."
"What type of encryption is used in code signing?","Asymmetric encryption."
"Who issues digital certificates for code signing?","Certificate Authorities (CAs)."
"How does the OS use code signing?","It checks signatures during installation; invalid ones raise alerts."
"What is sandboxing in runtime?","Restricting an app’s access to only necessary data/resources."
"What is sandboxing in development?","Isolating app development from production environments."
"How do mobile OSs use sandboxing?","They restrict apps from accessing each other’s data (e.g., browser can’t access photos)."
"What is application monitoring?","Embedding tools to log activity and detect malicious behavior."
"What can logs help detect?","SQL injection attempts and unknown attack methods."
"What does security monitoring flag?","Abnormal behavior like unusual file transfers or high access request volumes."
